id,context,question,answer,category,span_start,span_end,classification
1148PSyI-r3aKN8Fs-txzeP-3306,"Dalam pemerintahannya yang berlangsung selama 32 tahun lamanya, telah terjadi penyalahgunaan kekuasaan termasuk korupsi dan pelanggaran HAM. Hal ini merupakan salah satu faktor berakhirnya era Soeharto. Namun, Michel Camdesus, Direktur IMF mengakui bahwa apa yang dilakukan IMF di Indonesia tidak lain sebagai penyebab jatuhnya Pemerintahan Soeharto. Sebagaimana dikutip New York Times, Camdesus menyatakan “we created the conditions that obliged President Soeharto Left his job.",Penyalahgunaan kekuasaan apa yang dilakukan oleh Soeharto?,korupsi dan pelanggaran HAM,SPAN,112,139,B
2070UnqvM1-fIev38f4GM7OM1590,"Tidak ditemukan bukti tertulis yang menjelaskan siapakah yang membangun Borobudur dan apa kegunaannya. Waktu pembangunannya diperkirakan berdasarkan perbandingan antara jenis aksara yang tertulis di kaki tertutup Karmawibhangga dengan jenis aksara yang lazim digunakan pada prasasti kerajaan abad ke-8 dan ke-9. Diperkirakan Borobudur dibangun sekitar tahun 800 masehi. Kurun waktu ini sesuai dengan kurun antara 760 dan 830 M, masa puncak kejayaan wangsa Syailendra di Jawa Tengah, yang kala itu menguasai tahta Kerajaan Medang. Pembangunan Borobudur diperkirakan menghabiskan waktu 75 - 100 tahun lebih dan benar-benar dirampungkan pada masa pemerintahan raja Samaratungga pada tahun 825.",Kapankah perkiraan candi Borobudur dibangun ?,sekitar tahun 800 masehi,SPAN,344,368,A
6810pXzj6X5cQY4449WyWI52924,"Garuda, kendaraan (wahana) Wishnu tampil di berbagai candi kuno di Indonesia, seperti Prambanan, Mendut, Sojiwan, Penataran, Belahan, Sukuh dan Cetho dalam bentuk relief atau arca. Di Prambanan terdapat sebuah candi di muka candi Wishnu yang dipersembahkan untuk Garuda, akan tetapi tidak ditemukan arca Garuda di dalamnya. Di candi Siwa Prambanan terdapat relief episode Ramayana yang menggambarkan keponakan Garuda yang juga bangsa dewa burung, Jatayu, mencoba menyelamatkan Sinta dari cengkeraman Rahwana. Arca anumerta Airlangga yang digambarkan sebagai Wishnu tengah mengendarai Garuda dari Candi Belahan mungkin adalah arca Garuda Jawa Kuno paling terkenal, kini arca ini disimpan di Museum Trowulan.",Siapa yang dicoba selamatkan oleh Jatayu dari cengkeraman Rahwana?,Sinta,SPAN,477,482,B
1745NUZ2j8Ha1NL9ReBuDZX-3567,"Amerika Serikat pada awalnya memilih untuk bersikap netral dalam Perang Dunia II. Setelah Jerman Nazi menginvasi Polandia pada 1939, AS mulai memasok senjata kepada pihak Sekutu pada bulan Maret 1941 melalui program Lend-Lease. Pada tanggal 7 Desember 1941, Kekaisaran Jepang melancarkan serangan mendadak ke Pearl Harbor, yang mendorong AS untuk terjun ke dalam kancah peperangan dan bergabung dengan pihak Sekutu dalam melawan Blok Poros. Keikutsertaan AS dalam perang mendorong terjadinya investasi modal dan berkembangnya industri perang. Di antara negara-negara peserta perang, Amerika Serikat adalah satu-satunya negara yang tidak jatuh miskinbahkan jadi lebih kaya lagi setelah perang berakhir.",Kapan Amerika mulai meninggalkan posisi netralnya dalam Perang Dunia 2?,Setelah Jerman Nazi menginvasi Polandia pada 1939,SPAN,82,131,B
2459esAepNixSA0AcF8zNoUb1873,"Perubahan sosial budaya adalah sebuah gejala berubahnya struktur sosial, dan pola budaya dalam suatu masyarakat. Perubahan ini merupakan gejala umum yang terjadi sepanjang masa dalam setiap masyarakat. Perubahan itu terjadi sesuai dengan hakikat, dan sifat dasar manusia yang selalu ingin mengadakan perubahan. Hirschman mengatakan bahwa kebosanan manusia sebenarnya merupakan penyebab dari perubahan. Ada tiga faktor yang dapat memengaruhi perubahan sosial, yaitu tekanan kerja dalam masyarakat, keefektifan komunikasi, dan perubahan lingkungan alam.",Apakah yang dimaksud dengan perubahan sosial budaya ?,"sebuah gejala berubahnya struktur sosial, dan pola budaya dalam suatu masyarakat",SPAN,31,111,B
26250nxthp2POkkPu-sWPuc42350,"Pada bulan Februari 2007, Yudhoyono menambahkan kesejahteraan untuk tugas UKP3R dengan memerintahkan mereka untuk juga menempatkan fokus pada penghapusan kemiskinan, bantuan langsung tunai, pelayanan publik serta membantu program di bidang kesehatan dan pendidikan Ada tuduhan bahwa ini adalah upaya Yudhoyono untuk mengecualikan Kalla dari pemerintah. Yudhoyono dengan cepat menjelaskan bahwa dalam mengawasi UKP3R, dia akan dibantu oleh Kalla.",Apa fokus dari UKP3R?,"penghapusan kemiskinan, bantuan langsung tunai, pelayanan publik serta membantu program di bidang kesehatan dan pendidikan",SPAN,142,264,B
1613uVGIU9rbTfPHxhpCKPHB1199,"Jabatan Residen Inggris di Singapura diisi oleh John Crawfurd, seorang administrator yang efisien dan hemat, dengan jabatan baru Gubernur. Pada 7 Juni 1823, John Crawfurd menandatangani perjanjian kedua dengan Sultan dan Temenggong, yang memperluas kekuasaan Inggris ke hampir seluruh pulau. Sultan dan Tumenggong menukar hak-hak administratif mereka di pulau tersebut, termasuk pemungutan pajak pelabuhan dengan tunjangan bulanan seumur hidup, masing-masing sebesar $1500 dan $800. Perjanjian ini menyebabkan pulau tersebut masuk jurisdiksi Hukum Inggris, dengan ketentuan yang akan tetap memperhitungkan budaya, tradisi dan agama orang Melayu. Pada tahun 1824, Singapura diserahkan selama-lamanya kepada EIC oleh Sultan.",Siapakah Gubernur Singapura pada tahun 1823 ?,John Crawfurd,SPAN,48,61,B
1491oI4TAF4mItNmtq538iaG2033,"Sisi kanan dan kiri lapangan yang membatasi antara wilayah permainan dan wilayah luar disebut garis lapangan (panjang lapangan), sementara sisi lain (lebar lapangan) di area pertahanan disebut garis gawang. Panjang lapangan harus berukuran antara 90 hingga 120 meter (100 hingga 110 meter untuk pertandingan resmi tingkat internasional), dan lebar lapangan antara 45 hingga 90 meter (64 dan 75 meter untuk pertandingan resmi tingkat internasional) dan harus berbentuk persegi panjang. Semua garis harus memiliki luas yang sama dan tidak melebihi 12 cm (5 inchi). Keempat sudut lapangan harus dibatasi oleh bendera sudut. Lingkaran pusat adalah istilah lain untuk garis melingkar dengan jari-jari 9.5 m (10 yard) di tengah area lapangan.",Berapa lebar garis di lapangan bola?,tidak melebihi 12 cm,SPAN,531,551,B
5829IqfH0v_SCRjimDfqJQV162,"Pemerintah Indonesia telah bekerja sama dengan dunia internasional sehubungan dengan pengeboman yang dilakukan oleh militan Islam dan Al-Qaeda. Pemboman besar menimbulkan korban 202 orang tewas (termasuk 164 turis mancanegara) di Kuta, Bali pada tahun 2012. Serangan tersebut dan peringatan perjalanan (travel warnings) yang dikeluarkan oleh negara-negara lain, menimbulkan dampak yang berat bagi industri jasa perjalanan/turis dan juga prospek investasi asing. Tetapi beruntung ekonomi Indonesia secara keseluruhan tidak terlalu dipengaruhi oleh hal-hal tersebut di atas, karena Indonesia adalah negara yang ekonomi domestiknya cukup kuat dan dominan.",Mengapa Indonesia adanya peringatan perjalanan wisatawan asing ke Indonesia tidak terlalu berdampak pada ekonomi Indonesia?,karena Indonesia adalah negara yang ekonomi domestiknya cukup kuat dan dominan,SPAN,573,651,B
1974I-pVnxUHEcoxxhc26Hf32247,"Pendudukan Konstantinopel dan İzmir melahirkan gerakan nasional Turki yang memenangkan Perang Kemerdekaan Turki (1919–22) di bawah pimpinan Mustafa Kemal Pasya (kemudian dikenal sebagai Kemal Atatürk). Kesultanan dibubarkan tanggal 1 November 1922, dan sultan terakhirnya, Mehmed VI (berkuasa 1918–22), meninggalkan negara ini pada 17 November 1922. Majelis Agung Nasional Turki mendeklarasikan Republik Turki pada tanggal 29 Oktober 1923. Kekhalifahan dibubarkan tanggal 3 Maret 1924.",Kapan Republik Turki dideklarasikan?,29 Oktober 1923,SPAN,423,438,B
2224RcPD7El8ag0rMhsUVbtJ4037,"Setelah mendengar hasil hitung cepat dari berbagai lembaga survei, Jokowi menyatakan kemenangan pada 9 Juli. Namun, lawannya, Prabowo Subianto juga menyatakan kemenangan, membingungkan warga Indonesia. Pada 22 Juli, beberapa jam sebelum pengumuman hasil pilpres, Prabowo mengundurkan diri dari pilpres. KPU pun mengumumkan kemenangan Jokowi berjam-jam kemudian. KPU menyatakan Jokowi menang dengan 53,15% suara (70.997.859 pemilih), sementara Prabowo mendapatkan 46,85% (62.576.444 suara), meskipun kubu Prabowo membantah total ini.",Mengapa rakyat Indonesia mengalami kebingungan pada pilpres 2019?,Prabowo Subianto juga menyatakan kemenangan,SPAN,126,169,B
1360D7Hgd9qw5bZMvmEITupU790,"Kembalinya Musso menjadi titik balik perjalanan politik FDR. Selama konferensi partai pada tanggal 26-27 Agustus 1948, mereka mengadopsi garis politik baru. Mereka membentuk badan baru yang terdiri dari partai-partai sayap kiri. Anggota biro politik baru ini adalah pimpinan FDR (Maruto Darusman, Tan Ling Djie, Harjono, Setiadjit, Djoko Sujono, Aidit, Wikana, Suripno, Amir Sjarifoeddin, dan Alimin) dengan Musso sebagai ketua. Pengangkatan kembali ini dijadikan alasan yang sah oleh musuh-musuh FDR/PKI untuk melancarkan kampanye anti-PKI. Pemerintah menyiapkan beberapa strategi untuk menghilangkan Komunis. Salah satu tuduhan terbesar pemerintah adalah bahwa Musso mempromosikan keterlibatan Republik dalam konflik Soviet-Amerika.",Apa tuduhan terbesar pemerintah terhadap Musso?,Musso mempromosikan keterlibatan Republik dalam konflik Soviet-Amerika,SPAN,663,733,B
2986MO21v7OjEXp1PFMGy7zb3894,"Pada tanggal 22 Juni 1941, Jerman, bersama anggota Poros Eropa lainnya dan Finlandia, menyerbu Uni Soviet dalam Operasi Barbarossa. Target utama serangan kejutan ini adalah kawasan Baltik, Moskwa dan Ukraina dengan tujuan utama mengakhiri kampanye 1941 dekat jalur Arkhangelsk-Astrakhan yang menghubungkan Laut Kaspia dan Laut Putih. Tujuan Hitler adalah menghancurkan Uni Soviet sebagai sebuah kekuatan militer, menghapus komunisme, menciptakan Lebensraum (ruang hidup) dengan memiskinkan penduduk asli dan menjamin akses ke sumber daya strategis yang diperlukan untuk mengalahkan musuh-musuh Jerman yang tersisa.",Daerah mana saja yang menjadi target utama operasi Barbarossa?,"kawasan Baltik, Moskwa dan Ukraina",SPAN,173,207,B
1769rga8DFTYurVZ6xGRlZ-k3499,"Sepanjang sejarahnya, Amerika Serikat dikelola di bawah sistem dua partai. Untuk jabatan terpilih di sebagian besar tingkat pemerintahan, negara bagian menyelenggarakan pemilihan umum pendahuluan untuk memilih calon partai-partai utama yang akan bertanding dalam pemilihan umum. Sejak pemilu 1856, dua partai politik utama di AS adalah Partai Republik (didirikan 1824) dan Demokrat (didirikan 1854). Setelah Perang Saudara, tercatat hanya satu Partai Ketiga yang berhasil meraih suara sebesar 20%, yaitu Partai Progresif yang mengusung Theodore Roosevelt dalam pemilu 1912. Partai politik ketiga terbesar saat ini adalah Partai Libertarian.",Siapakah yang mengusung Theodore Roosevelt?,Partai Progresif,SPAN,504,520,B
1359atcV3Ym9xm3K3Feuwic1793,"Hatta berulang kali menolak Perjanjian Konsuler karena cenderung mencari bantuan kepada kekuasaan Amerika Serikat. Pada 21 Juli, Soekarno, Hatta, Menteri Dalam Negeri, Menteri Penerangan, dan perwakilan AS mengadakan pertemuan di sebuah hotel di Sarangan, Madiun. Belanda dan AS memiliki tujuan yang sama yaitu menguasai sumber daya alam. Pada 17 September, Menteri Luar Negeri Belanda menyatakan bahwa ekspansi komunis di Indonesia merupakan hambatan utama bagi kekuatan barat untuk memperoleh sumber daya. Belanda ingin AS percaya bahwa Indonesia adalah benteng komunis. AS memutuskan untuk memasukkan Hatta dan asosiasinya dalam satu front anti-komunis internasional yang akan didirikan di Asia Timur dan Tenggara untuk menantang Uni Soviet. Upaya Belanda untuk mengembalikan kekuasaannya atas Indonesia, dengan membawa para pemimpin Indonesia dan perwakilan AS ke dalam konflik gagal.",Mengapa Hatta terus menolak perjanjian konsuler?,karena cenderung mencari bantuan kepada kekuasaan Amerika Serikat,SPAN,48,113,B
1199A2SWcBf7AXJV9GygzZFM3159,"Disintegrasi dalam bidang politik sebenarnya sudah mulai terjadi di akhir zaman Bani Umayyah. Akan tetapi berbicara tentang politik Islam dalam lintasan sejarah, akan terlihat perbedaan antara pemerintahan Bani Umayyah dengan pemerintahan Bani Abbas. Wilayah kekuasaan Bani Umayyah, mulai dari awal berdirinya sampai masa keruntuhannya, sejajar dengan batas-batas wilayah kekuasaan Islam. Hal ini tidak seluruhnya benar untuk diterapkan pada pemerintahan Bani Abbas. Kekuasaan dinasti ini tidak pernah diakui di Spanyol dan seluruh Afrika Utara, kecuali Mesir yang bersifat sebentar-sebentar dan kebanyakan bersifat nominal. Bahkan dalam kenyataannya, banyak daerah tidak dikuasai khalifah. Secara riil, daerah-daerah itu berada di bawah kekuasaan gubernur-gubernur provinsi bersangkutan. Hubungannya dengan khilafah ditandai dengan pembayaran pajak.",Bagaimana wilayah kekuasaan Bani Umayyah mulai dari awal berdiri sampai masa runtuhnya?,sejajar dengan batas-batas wilayah kekuasaan Islam,SPAN,337,387,B
17388L0pXFkN6Wb2CQAgtWsF3589,"Demam Emas California yang berlangsung pada 1848-1849 semakin memacu migrasi bangsa Barat ke daratan Amerika. Jalur kereta api baru dibangun untuk memudahkan relokasi para pendatang. Hal ini semakin meningkatkan konflik dengan penduduk asli Amerika. Selama setengah abad, lebih dari 40 juta kerbau atau bison Amerika dibantai dan diambil kulit dan dagingnya untuk memudahkan pembangunan jalur kereta. Berkurangnya jumlah kerbau, yang menjadi makanan utama bagi suku Indian, menjadi pukulan serius bagi keberlangsungan kebudayaan pribumi di dataran Amerika.",Apa penyebab menurunnya populasi suku Indian sebagai pribumi Amerika?,Berkurangnya jumlah kerbau,SPAN,401,427,B
697bJxNrY0oHPPOp9A6H2w-2884,"Soeharto menikah dengan Raden Ayu Siti Hartinah, anak KRMT Soemoharyomo. Soemoharyomo adalah seorang Wedana di Solo. Perkawinan Letnan Kolonel (Letkol) Soeharto dengan Siti Hartinah (yang kemudian dikenal dengan Tien Soeharto) dilangsungkan pada 26 Desember 1947 di Solo. Ketika itu, usia Soeharto 26 tahun, sedangkan Siti Hartinah berusia 24 tahun. Pasangan ini dikarunia enam putra-putri, yaitu Siti Hardiyanti Hastuti (Tutut), Sigit Harjojudanto, Bambang Trihatmodjo, Siti Hediati Harijadi (Titiek), Hutomo Mandala Putra (Tommy), dan Siti Hutami Endang Adiningsih (Mamiek)..",Kapan Soeharto menikah dengan Siti Hartinah?,26 Desember 1947,SPAN,246,262,B
2423B6sbACqoj9ruotjUHd4V3608,"Dari pihak Angkatan Darat, perpecahan internal yang terjadi mulai mencuat ketika banyak tentara yang kebanyakan dari Divisi Diponegoro yang kesal serta kecewa kepada sikap petinggi Angkatan Darat yang takut kepada Malaysia, berperang hanya dengan setengah hati, dan berkhianat terhadap misi yang diberikan Soekarno. Mereka memutuskan untuk berhubungan dengan orang-orang dari PKI untuk membersihkan tubuh Angkatan Darat dari para jenderal ini.",Apa yang memicu perpecahan internal Angkatan Darat pada masa Soekarno?,kecewa kepada sikap petinggi Angkatan Darat yang takut kepada Malaysia,SPAN,152,222,A
893CM-JFvTvcT8bMPws6w-12647,"Sejarah olahraga sepak bola (permainan menendang bola) dimulai sejak abad ke-2 dan ke-3 sebelum Masehi di Tiongkok. Pada masa Dinasti Han tersebut, masyarakat menggiring bola kulit dengan menendangnya ke jaring kecil. Permainan serupa juga dimainkan di Jepang dengan sebutan Kemari . Di Italia, permainan menendang dan membawa bola juga digemari terutama mulai abad ke-16.",Kapankah permainan sepak bola mulai digemari di Italia ?,Kemar,SPAN,275,281,C
1037LvCdYeAKroXxUJeycQww305,"Jepang berada di kawasan beriklim sedang dengan pembagian empat musim yang jelas. Walaupun demikian, terdapat perbedaan iklim yang mencolok antara wilayah bagian utara dan wilayah bagian selatan. Pada musim dingin, Jepang bagian utara seperti Hokkaido mengalami musim salju, namun sebaliknya wilayah Jepang bagian selatan beriklim subtropis. Iklim juga dipengaruhi tiupan angin musim yang bertiup dari benua Asia ke Lautan Pasifik pada musim dingin, dan sebaliknya pada musim panas.",Apa hal yang mempengaruhi iklim jepang?,tiupan angin musim,SPAN,365,383,A
1397d2BPGtIDfQjgBBeI1gfi694,"Gagasan Sumitro kemudian ditetapkan dalam program Kabinet Natsir Pada bulan April 1950 dengan nama Program Benteng. Program Benteng tahap 1 resmi dijalankan selama 3 tahun (1950-1953) dengan 3 kabinet berbeda (Natsir, Sukiman, dan Wilopo). Selama 3 tahun, lebih dari 700-an bidang usaha bumiputera memperoleh bantuan kredit dari program ini. Akan tetapi, hal yang diharapkan dari program ini tidak sepenuhnya tercapai, bahkan banyak pula yang membebani keuangan negara. Ada banyak faktor yang menyebabkan kegagalan program ini, salah satunya mentalitas para pengusaha bumiputera yang konsumtif, besarnya keinginan untuk memperoleh keuntungan secara cepat, dan menikmati kemewahan.",Apa yang menjadi alasan pertama program benteng 1 mengalami kegagalan?,mentalitas para pengusaha bumiputera yang konsumtif,SPAN,542,593,B
2197JYHIBfWstcD9UKgGesaP4106,"Selama era Majapahit, hampir semua komoditas dari Asia ditemukan di Jawa. Ini dikarenakan perdagangan laut ekstensif yang dilakukan oleh kerajaan Majapahit yang menggunakan berbagai jenis kapal, terutamanya jong, untuk berdagang ke tempat-tempat yang jauh. Ma Huan (penerjemah Cheng Ho) yang mengunjungi Jawa pada 1413, menyatakan bahwa pelabuhan di Jawa adalah memperdagangkan barang dan menawarkan layanan yang lebih banyak dan lebih lengkap daripada pelabuhan lain di Asia Tenggara.",Apa kelebihan dari pelabuhan di Jawa dibandingkan pelabuhan lain di Asia Tenggara?,memperdagangkan barang dan menawarkan layanan yang lebih banyak dan lebih lengkap,SPAN,362,443,B
567COo6mlEhcowdZdaMt4w3208,"Indonesia merupakan negara kepulauan terbesar di dunia yang berada di Asia Tenggara, dan terletak di antara benua Asia dan benua Australia/Oseania, serta di antara Samudra Hindia dan Samudra Pasifik. Negara ini memiliki 17.504 pulau yang menyebar di sekitar khatulistiwa; sebanyak 16.056 pulau telah dibakukan namanya, dan sekitar 6.000 pulau tidak berpenghuni. Pulau-pulau besar di Indonesia yaitu Sumatra, Jawa, Kalimantan (berbagi dengan Malaysia dan Brunei Darussalam), Sulawesi, dan Papua (berbagi dengan Papua Nugini).",Berapa banyak pulau yang ada di Indonesia?,17.504,SPAN,220,226,B
